243.000	177.000	35.0000
244.000	172.000	34.0000
244.000	167.000	32.0000
245.000	162.000	31.0000
245.000	157.000	30.0000
245.000	151.000	28.0000
246.000	146.000	27.0000
246.000	140.000	25.0000
247.000	135.000	24.0000
247.000	129.000	23.0000
247.000	123.000	22.0000
248.000	117.000	20.0000
248.000	111.000	18.0000
249.000	106.000	17.0000
249.000	99.0000	15.0000
250.000	93.0000	14.0000
250.000	85.0000	13.0000
251.000	78.0000	8.00000
251.000	74.0000	13.0000
252.000	67.0000	8.00000
252.000	61.0000	7.00000
253.000	54.0000	5.00000
253.000	47.0000	4.00000
254.000	40.0000	2.00000
254.000	33.0000	1.00000
254.000	27.0000	0.00000
200.000	27.0000	0.00000
