0.00000	0.00000	0.00000
0.00000	0.00000	1.00000
0.00000	0.00000	2.00000
0.00000	0.00000	4.00000
0.00000	0.00000	5.00000
0.00000	0.00000	6.00000
0.00000	0.00000	8.00000
0.00000	0.00000	9.00000
0.00000	0.00000	10.0000
0.00000	0.00000	12.0000
0.00000	0.00000	13.0000
0.00000	0.00000	14.0000
0.00000	0.00000	16.0000
0.00000	0.00000	17.0000
0.00000	0.00000	18.0000
0.00000	0.00000	20.0000
0.00000	0.00000	21.0000
0.00000	0.00000	23.0000
0.00000	0.00000	24.0000
0.00000	0.00000	25.0000
0.00000	0.00000	27.0000
0.00000	0.00000	28.0000
0.00000	0.00000	29.0000
0.00000	0.00000	31.0000
0.00000	0.00000	32.0000
0.00000	0.00000	33.0000
0.00000	0.00000	35.0000
0.00000	0.00000	36.0000
0.00000	0.00000	37.0000
0.00000	0.00000	39.0000
0.00000	0.00000	40.0000
0.00000	0.00000	42.0000
0.00000	0.00000	43.0000
0.00000	0.00000	44.0000
0.00000	0.00000	46.0000
0.00000	0.00000	47.0000
0.00000	0.00000	48.0000
0.00000	0.00000	50.0000
0.00000	0.00000	51.0000
0.00000	0.00000	52.0000
0.00000	0.00000	54.0000
0.00000	0.00000	55.0000
0.00000	0.00000	56.0000
0.00000	0.00000	58.0000
0.00000	0.00000	59.0000
0.00000	0.00000	61.0000
0.00000	0.00000	62.0000
0.00000	0.00000	63.0000
0.00000	0.00000	65.0000
0.00000	0.00000	66.0000
0.00000	0.00000	67.0000
0.00000	0.00000	69.0000
0.00000	0.00000	70.0000
0.00000	0.00000	71.0000
0.00000	0.00000	73.0000
0.00000	0.00000	74.0000
0.00000	0.00000	75.0000
0.00000	0.00000	77.0000
0.00000	0.00000	78.0000
0.00000	0.00000	80.0000
0.00000	0.00000	81.0000
0.00000	0.00000	82.0000
0.00000	0.00000	84.0000
0.00000	0.00000	85.0000
0.00000	0.00000	86.0000
0.00000	0.00000	88.0000
0.00000	0.00000	89.0000
0.00000	0.00000	90.0000
0.00000	0.00000	92.0000
0.00000	0.00000	93.0000
0.00000	0.00000	94.0000
0.00000	0.00000	96.0000
0.00000	0.00000	97.0000
0.00000	0.00000	99.0000
0.00000	0.00000	100.000
0.00000	0.00000	101.000
0.00000	0.00000	103.000
0.00000	0.00000	104.000
0.00000	0.00000	105.000
0.00000	0.00000	107.000
0.00000	0.00000	108.000
0.00000	0.00000	109.000
0.00000	0.00000	111.000
0.00000	0.00000	112.000
0.00000	0.00000	113.000
0.00000	0.00000	115.000
0.00000	0.00000	116.000
0.00000	0.00000	118.000
0.00000	0.00000	119.000
0.00000	0.00000	120.000
0.00000	0.00000	122.000
0.00000	0.00000	123.000
0.00000	0.00000	124.000
0.00000	0.00000	126.000
0.00000	0.00000	127.000
0.00000	0.00000	128.000
0.00000	0.00000	130.000
0.00000	2.00000	131.000
0.00000	4.00000	132.000
0.00000	5.00000	134.000
0.00000	7.00000	135.000
0.00000	9.00000	136.000
0.00000	10.0000	138.000
0.00000	12.0000	139.000
0.00000	13.0000	141.000
0.00000	15.0000	142.000
0.00000	17.0000	143.000
0.00000	18.0000	145.000
0.00000	20.0000	146.000
0.00000	21.0000	147.000
0.00000	23.0000	149.000
0.00000	25.0000	150.000
0.00000	26.0000	151.000
0.00000	28.0000	153.000
0.00000	29.0000	154.000
0.00000	31.0000	155.000
0.00000	33.0000	157.000
0.00000	34.0000	158.000
0.00000	36.0000	160.000
0.00000	37.0000	161.000
0.00000	39.0000	162.000
0.00000	41.0000	164.000
0.00000	42.0000	165.000
0.00000	44.0000	166.000
0.00000	45.0000	168.000
0.00000	47.0000	169.000
0.00000	49.0000	170.000
0.00000	50.0000	172.000
0.00000	52.0000	173.000
0.00000	53.0000	174.000
0.00000	55.0000	176.000
0.00000	57.0000	177.000
0.00000	58.0000	179.000
0.00000	60.0000	180.000
0.00000	61.0000	181.000
0.00000	63.0000	183.000
0.00000	65.0000	184.000
0.00000	66.0000	185.000
0.00000	68.0000	187.000
0.00000	69.0000	188.000
0.00000	71.0000	189.000
0.00000	73.0000	191.000
0.00000	74.0000	192.000
0.00000	76.0000	193.000
0.00000	77.0000	195.000
0.00000	79.0000	196.000
0.00000	81.0000	198.000
0.00000	82.0000	199.000
0.00000	84.0000	200.000
0.00000	85.0000	202.000
0.00000	87.0000	203.000
0.00000	89.0000	204.000
0.00000	90.0000	206.000
0.00000	92.0000	207.000
0.00000	94.0000	208.000
0.00000	95.0000	210.000
0.00000	97.0000	211.000
0.00000	98.0000	212.000
0.00000	100.000	214.000
0.00000	102.000	215.000
0.00000	103.000	217.000
0.00000	105.000	218.000
0.00000	106.000	219.000
0.00000	108.000	221.000
0.00000	110.000	222.000
0.00000	111.000	223.000
0.00000	113.000	225.000
0.00000	114.000	226.000
0.00000	116.000	227.000
0.00000	118.000	229.000
0.00000	119.000	230.000
0.00000	121.000	231.000
0.00000	122.000	233.000
0.00000	124.000	234.000
0.00000	126.000	236.000
0.00000	127.000	237.000
0.00000	129.000	238.000
0.00000	130.000	240.000
0.00000	132.000	241.000
0.00000	134.000	242.000
0.00000	135.000	244.000
0.00000	137.000	245.000
0.00000	138.000	246.000
0.00000	140.000	248.000
0.00000	142.000	249.000
0.00000	143.000	250.000
0.00000	145.000	252.000
0.00000	146.000	253.000
0.00000	148.000	255.000
0.00000	150.000	255.000
0.00000	151.000	255.000
0.00000	153.000	255.000
0.00000	154.000	255.000
5.00000	156.000	255.000
9.00000	158.000	255.000
13.0000	159.000	255.000
17.0000	161.000	255.000
21.0000	162.000	255.000
25.0000	164.000	255.000
29.0000	166.000	255.000
33.0000	167.000	255.000
37.0000	169.000	255.000
41.0000	170.000	255.000
45.0000	172.000	255.000
49.0000	174.000	255.000
53.0000	175.000	255.000
57.0000	177.000	255.000
61.0000	179.000	255.000
65.0000	180.000	255.000
69.0000	182.000	255.000
73.0000	183.000	255.000
77.0000	185.000	255.000
81.0000	187.000	255.000
85.0000	188.000	255.000
90.0000	190.000	255.000
94.0000	191.000	255.000
98.0000	193.000	255.000
102.000	195.000	255.000
106.000	196.000	255.000
110.000	198.000	255.000
114.000	199.000	255.000
118.000	201.000	255.000
122.000	203.000	255.000
126.000	204.000	255.000
130.000	206.000	255.000
134.000	207.000	255.000
138.000	209.000	255.000
142.000	211.000	255.000
146.000	212.000	255.000
150.000	214.000	255.000
154.000	215.000	255.000
158.000	217.000	255.000
162.000	219.000	255.000
166.000	220.000	255.000
170.000	222.000	255.000
175.000	223.000	255.000
179.000	225.000	255.000
183.000	227.000	255.000
187.000	228.000	255.000
191.000	230.000	255.000
195.000	231.000	255.000
199.000	233.000	255.000
203.000	235.000	255.000
207.000	236.000	255.000
211.000	238.000	255.000
215.000	239.000	255.000
219.000	241.000	255.000
223.000	243.000	255.000
227.000	244.000	255.000
231.000	246.000	255.000
235.000	247.000	255.000
239.000	249.000	255.000
243.000	251.000	255.000
247.000	252.000	255.000
251.000	254.000	255.000
255.000	255.000	255.000
