249.000	246.000	246.000
249.000	246.000	246.000
243.000	239.000	239.000
239.000	239.000	239.000
239.000	236.000	236.000
236.000	236.000	236.000
236.000	233.000	233.000
233.000	233.000	233.000
233.000	230.000	230.000
230.000	230.000	230.000
230.000	227.000	227.000
227.000	227.000	227.000
227.000	223.000	223.000
227.000	223.000	223.000
223.000	220.000	220.000
223.000	220.000	220.000
220.000	217.000	217.000
220.000	214.000	217.000
220.000	214.000	217.000
217.000	211.000	214.000
217.000	211.000	214.000
214.000	207.000	211.000
214.000	204.000	211.000
214.000	204.000	211.000
211.000	201.000	207.000
211.000	201.000	207.000
207.000	198.000	204.000
207.000	195.000	204.000
207.000	195.000	204.000
204.000	191.000	201.000
204.000	191.000	201.000
204.000	188.000	201.000
201.000	185.000	198.000
201.000	185.000	198.000
201.000	182.000	198.000
198.000	182.000	198.000
198.000	179.000	195.000
195.000	175.000	195.000
195.000	175.000	195.000
195.000	172.000	195.000
191.000	169.000	191.000
191.000	169.000	191.000
191.000	166.000	191.000
191.000	163.000	191.000
188.000	163.000	188.000
185.000	159.000	188.000
185.000	156.000	188.000
182.000	153.000	188.000
182.000	153.000	185.000
179.000	150.000	185.000
179.000	147.000	185.000
175.000	147.000	182.000
172.000	143.000	182.000
172.000	140.000	182.000
169.000	137.000	182.000
166.000	137.000	179.000
163.000	134.000	179.000
163.000	134.000	179.000
159.000	131.000	175.000
156.000	127.000	175.000
153.000	124.000	175.000
153.000	124.000	175.000
150.000	121.000	172.000
147.000	118.000	172.000
143.000	115.000	172.000
140.000	115.000	172.000
137.000	108.000	172.000
134.000	108.000	169.000
131.000	105.000	169.000
127.000	105.000	169.000
124.000	99.0000	169.000
121.000	99.0000	166.000
118.000	95.0000	166.000
115.000	95.0000	166.000
111.000	92.0000	166.000
105.000	86.0000	166.000
102.000	86.0000	163.000
99.0000	83.0000	163.000
95.0000	83.0000	163.000
92.0000	79.0000	163.000
86.0000	76.0000	163.000
79.0000	70.0000	163.000
76.0000	70.0000	159.000
73.0000	67.0000	163.000
67.0000	67.0000	159.000
63.0000	63.0000	159.000
60.0000	63.0000	159.000
54.0000	60.0000	159.000
54.0000	60.0000	156.000
51.0000	60.0000	159.000
51.0000	60.0000	156.000
47.0000	60.0000	156.000
44.0000	60.0000	156.000
41.0000	60.0000	156.000
38.0000	63.0000	156.000
31.0000	60.0000	156.000
31.0000	63.0000	156.000
28.0000	63.0000	156.000
25.0000	63.0000	156.000
25.0000	67.0000	153.000
22.0000	67.0000	153.000
19.0000	67.0000	153.000
15.0000	70.0000	153.000
12.0000	70.0000	153.000
9.00000	73.0000	153.000
6.00000	73.0000	153.000
3.00000	76.0000	153.000
0.00000	76.0000	153.000
0.00000	79.0000	153.000
0.00000	79.0000	153.000
0.00000	83.0000	153.000
0.00000	86.0000	150.000
0.00000	89.0000	150.000
0.00000	92.0000	150.000
0.00000	92.0000	150.000
0.00000	95.0000	150.000
0.00000	99.0000	150.000
0.00000	102.000	150.000
0.00000	105.000	150.000
0.00000	111.000	150.000
0.00000	115.000	150.000
0.00000	118.000	150.000
0.00000	121.000	150.000
0.00000	127.000	150.000
0.00000	131.000	150.000
0.00000	134.000	150.000
0.00000	140.000	150.000
0.00000	143.000	150.000
0.00000	150.000	150.000
0.00000	150.000	150.000
0.00000	150.000	143.000
0.00000	150.000	137.000
0.00000	150.000	134.000
0.00000	150.000	127.000
0.00000	153.000	121.000
0.00000	153.000	115.000
0.00000	153.000	111.000
0.00000	153.000	105.000
0.00000	153.000	99.0000
0.00000	153.000	92.0000
0.00000	153.000	86.0000
0.00000	153.000	79.0000
0.00000	153.000	70.0000
0.00000	153.000	63.0000
0.00000	153.000	57.0000
0.00000	153.000	51.0000
0.00000	153.000	41.0000
0.00000	153.000	35.0000
0.00000	153.000	25.0000
0.00000	153.000	19.0000
0.00000	156.000	9.00000
0.00000	156.000	3.00000
0.00000	156.000	0.00000
0.00000	156.000	0.00000
0.00000	156.000	0.00000
0.00000	156.000	0.00000
0.00000	156.000	0.00000
0.00000	156.000	0.00000
0.00000	156.000	0.00000
0.00000	159.000	0.00000
0.00000	159.000	0.00000
0.00000	159.000	0.00000
0.00000	159.000	0.00000
0.00000	159.000	0.00000
0.00000	159.000	0.00000
0.00000	159.000	0.00000
0.00000	163.000	0.00000
0.00000	163.000	0.00000
0.00000	163.000	0.00000
0.00000	163.000	0.00000
0.00000	163.000	0.00000
0.00000	166.000	0.00000
0.00000	166.000	0.00000
0.00000	166.000	0.00000
0.00000	166.000	0.00000
0.00000	166.000	0.00000
0.00000	166.000	0.00000
0.00000	169.000	0.00000
0.00000	169.000	0.00000
0.00000	169.000	0.00000
0.00000	169.000	0.00000
0.00000	172.000	0.00000
0.00000	172.000	0.00000
